6,6>_<1549390182,-76.03124,36.95393,1549395522,-76.0195,36.95063,1549395654,30.16005902509677
6,6>_<1549390182,-76.0195,36.95063,1549395654,-76.0125,36.94861,1549395732,30.52394142011621
6,6>_<1549390182,-76.0125,36.94861,1549395732,-76.0034,36.94588,1549395834,30.48625855856548
6,6>_<1549390182,-76.0034,36.94588,1549395834,-75.99415,36.94305,1549395936,31.066282324637655
6,6>_<1549390182,-75.99415,36.94305,1549395936,-75.98763,36.94098,1549396008,31.17435104612984
6,6>_<1549390182,-75.98763,36.94098,1549396008,-75.97688,36.9374,1549396128,31.050666243111145
6,6>_<1549390182,-75.97688,36.9374,1549396128,-75.96628,36.93382,1549396248,30.68309974499628
6,6>_<1549390182,-75.96628,36.93382,1549396248,-75.95073,36.92859,1549396428,29.99032831621005
6,6>_<1549390182,-75.95073,36.92859,1549396428,-75.94233,36.92266,1549396554,28.461610155483115
6,6>_<1549390182,-75.94233,36.92266,1549396554,-75.93717,36.91797,1549396638,29.765854220092756
6,6>_<1549390182,-75.93717,36.91797,1549396638,-75.9331,36.91432,1549396704,29.658159595901218
6,6>_<1549390182,-75.9331,36.91432,1549396704,-75.92756,36.90931,1549396794,29.744146524318612
6,6>_<1549390182,-75.92756,36.90931,1549396794,-75.92719,36.90899,1549396800,29.07557899944301
6,6>_<1549390182,-75.92719,36.90899,1549396800,-75.92313,36.90533,1549396867,29.229922875014747
6,6>_<1549390182,-75.92313,36.90533,1549396867,-75.9192,36.90184,1549396931,29.374604377611583
6,6>_<1549390182,-75.9192,36.90184,1549396931,-75.91446,36.89758,1549397010,28.893924383954523
6,6>_<1549390182,-75.91446,36.89758,1549397010,-75.91054,36.89401,1549397075,29.259448453185232
6,6>_<1549390182,-75.91054,36.89401,1549397075,-75.90607,36.89004,1549397148,29.2955219189591
6,6>_<1549390182,-75.90607,36.89004,1549397148,-75.90212,36.88653,1549397214,28.642087140787655
6,6>_<1549390182,-75.90212,36.88653,1549397214,-75.89794,36.88294,1549397281,29.309975598656898
6,6>_<1549390182,-75.89794,36.88294,1549397281,-75.89397,36.87955,1549397346,28.606213860227385
6,6>_<1549390182,-75.89397,36.87955,1549397346,-75.88999,36.8761,1549397412,28.472926660661898
6,6>_<1549390182,-75.88999,36.8761,1549397412,-75.88427,36.871,1549397508,28.570888190368578
6,6>_<1549390182,-75.88427,36.871,1549397508,-75.8799,36.86719,1549397580,28.748981549936968
6,6>_<1549390182,-75.8799,36.86719,1549397580,-75.87545,36.86419,1549397646,28.23729241324628
6,6>_<1549390182,-75.87545,36.86419,1549397646,-75.86921,36.86098,1549397718,32.99930032439284
